ID,TEMPORADA,AMBITO,CODREG,CODPROV,CODCOM,NUMERO,NOMBRE_INC,UTM_ESTE,UTM_NORTE,INICIO_C,COMBUSTI_I,CAUSA_GENE,CAUSA_ESPE,PINO_0010,PINO11_17,PINO_18MAS,EUCALIPTO,OTRAS_PLAN,TOTAL_PLAN,ARBOLADO,MATORRAL,PASTIZAL,TOTAL_VEG,AGRICOLA,DESECHOS,TOTAL_OTRA,SUP_T_A,geometry
4046.0,2015,Empresa,08,082,08206,3045.0,Los Alamos Y San Ambrosio,635591.0,5835883.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,POINT (105952.46600000001 5827613.5088)
4047.0,2015,Empresa,08,082,08206,3059.0,Pilpilco Abajo,640082.0,5841025.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.005,POINT (110112.60520000011 5833040.9652)
4048.0,2015,Empresa,08,082,08205,3063.0,San Jose De Colico,646765.0,5863464.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,POINT (115360.63750000019 5855896.5783)
4049.0,2015,Empresa,08,082,08202,3067.0,Yane Efa,620302.0,5866674.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.4,POINT (88701.0253999997 5857420.8478)
4050.0,2015,Empresa,08,082,08202,3074.0,Chacra De Los Padres,649120.0,5875514.0,,,Faenas Forestales,1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.12,POINT (116948.29279999994 5868090.6075)
4051.0,2015,Empresa,08,082,08205,3086.0,Descabezado  El,647694.0,5849232.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.005,POINT (117196.61440000031 5841730.7019)
4052.0,2015,Empresa,08,082,08201,3088.0,Quilananco,635664.0,5851151.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,POINT (105049.15280000027 5842880.8055)
4053.0,2015,Empresa,08,082,08201,3093.0,Antilhue,629025.0,5844635.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,POINT (98828.47800000012 5835942.6038)
4054.0,2015,Empresa,08,081,08106,3099.0,Roble Huacho,663630.0,5891617.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0015,POINT (130429.30719999969 5885104.326)
4055.0,2015,Empresa,08,082,08205,3102.0,El Descabezado 2,646707.0,5849422.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0004,POINT (116197.97020000033 5841857.5871)
4056.0,2015,Empresa,08,082,08201,3114.0,Esperanza De Lebu,620178.0,5833636.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,1.5,POINT (90687.49700000044 5824379.6131)
4057.0,2015,Empresa,08,082,08206,3115.0,Pilpilco Abajo,640223.0,5840890.0,,,Actividades Extinción Incendios Forestales   Incendios Estructurales U Otros,1.6.1. Rebrote de incendio anterior  declarado controlado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,POINT (110262.18269999977 5832915.0409)
4058.0,2015,Empresa,08,081,08106,3118.0,Lota,664911.0,5893912.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,POINT (131564.28660000023 5887478.8593)
4059.0,2015,Empresa,08,081,08106,3120.0,Roble Huacho,663665.0,5891679.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,POINT (130460.36149999965 5885168.5004)
4060.0,2015,Empresa,08,081,08106,3122.0,Roble Huacho,663829.0,5891636.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,POINT (130626.97580000013 5885135.9055)
4061.0,2015,Empresa,08,081,08106,3124.0,Roble Huacho,663779.0,5891705.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.03,POINT (130572.64230000041 5885201.6969)
4062.0,2015,Empresa,08,081,08106,3139.0,Roble Huacho,664522.0,5892218.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.005,POINT (131282.69830000028 5885761.3714)
4063.0,2015,Empresa,08,082,08205,3142.0,Hijuela 3,644572.0,5851628.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,POINT (113923.15160000045 5843926.2526)
4064.0,2015,Empresa,08,082,08202,3149.0,Chacra De Los Padres,649218.0,5875062.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.6,POINT (117074.95199999958 5867645.0494)
4065.0,2015,Empresa,08,082,08205,3151.0,Herrera,647632.0,5851126.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.06,POINT (117013.73369999975 5843619.7993)
4066.0,2015,Empresa,08,082,08205,3152.0,Colcha  La,645846.0,5854244.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.24,POINT (115029.64300000016 5846622.332)
4067.0,2015,Empresa,08,081,08106,3160.0,Lota,664952.0,5893923.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001,POINT (131604.56379999965 5887492.4451)
4068.0,2015,Empresa,08,082,08202,3167.0,Caripilun,631694.0,5871450.0,,,Faenas Forestales,1.1.2. Quema ilegal de desechos de cosecha forestal (quema para reforestación),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.06,POINT (99787.00090000033 5862920.759)
4069.0,2015,Empresa,08,081,08106,3170.0,Lota,664978.0,5893961.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,POINT (131628.14329999965 5887532.0642)
4070.0,2015,Empresa,08,082,08206,3172.0,Pilpilco Abajo,640149.0,5840866.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.12,POINT (110189.74880000018 5832886.317)
4071.0,2015,Empresa,08,082,08201,3173.0,Esperanza De Lebu,620033.0,5834092.0,,,Incendios De Causa Desconocida,4.1.2. No determinada (la causa no es investigada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,POINT (90513.29499999993 5824826.2449)
4072.0,2015,Empresa,08,082,08205,3178.0,Hijuela 3,644514.0,5851548.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,POINT (113870.28409999982 5843842.5872)
4073.0,2015,Empresa,08,084,08404,3.0,Juan Fernandez,698526.0,5965743.0,,,Incendios Intencionales,2.1.6. Provocado por persona bajo la influencia del alcohol y/o drogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,POINT (160643.94099999964 5961359.4028)
4075.0,2015,Empresa,08,081,08111,17.0,San Francisco,693433.0,5949837.0,,,Faenas Forestales,1.1.6. Quema ilegal de habilitación de terreno forestal (quema para forestación),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,POINT (156547.87629999965 5945151.4035)
4077.0,2015,Empresa,08,084,08404,22.0,Crisoles,698341.0,5952982.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,POINT (161254.62799999956 5948599.7813)
4079.0,2015,Empresa,08,084,08403,39.0,San Francisco De Nogueche,701843.0,5988466.0,,,Accidentes Eléctricos,1.9.2. Corte de cable por crecimiento de vegetación bajo tendido eléctrico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.04,POINT (162546.44799999986 5984265.4209)
4089.0,2015,Empresa,08,084,08419,76.0,Reserva De Dadinco,749129.0,5948774.0,,,Incendios Intencionales,2.1.6. Provocado por persona bajo la influencia del alcohol y/o drogas,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,POINT (212236.38989999983 5947567.512)
4092.0,2015,Empresa,08,081,08111,79.0,Guineral,685867.0,5947290.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,POINT (149147.93489999976 5942133.9042)
4093.0,2015,Empresa,08,084,08401,86.0,Santa Rosa De Millahuao,739301.0,5947574.0,,,Faenas Agrícolas Y Pecuarias,1.2.5. Chispa de maquinaria en faena agrícolas,0.0,13.4,0.0,0.0,0.4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,POINT (202499.3161000004 5945755.9469)
4094.0,2015,Empresa,08,084,08413,92.0,San Miguel,723151.0,5922403.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,POINT (187949.25310000032 5919610.8457)
4098.0,2015,Empresa,08,084,08414,101.0,El Guanaco,705421.0,5994664.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,POINT (165737.04339999985 5990678.4917)
4100.0,2015,Empresa,08,081,08111,108.0,Leonera,689347.0,5952645.0,,,Incendios Naturales,3.1.1. Caída de rayo,0.0,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,POINT (152290.30250000022 5947701.6014)
4101.0,2015,Empresa,08,084,08421,109.0,Chapales,690816.0,5954089.0,,,Incendios Naturales,3.1.1. Caída de rayo,0.0,1.14,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,POINT (153667.81900000013 5949235.9955)
4102.0,2015,Empresa,08,084,08419,122.0,Reserva De Dadinco,749129.0,5948774.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.5,POINT (212236.38989999983 5947567.512)
4103.0,2015,Empresa,08,081,08109,123.0,Curali,677641.0,5875251.0,,,Incendios Intencionales,2.1.1. Pirómano (insano mental que disfruta del fuego),0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,POINT (145466.94820000045 5869638.5384)
4104.0,2015,Empresa,08,083,08309,127.0,Lomas De Quilleco,764978.0,5849450.0,,,Incendios Intencionales,2.1.5. Provocado por persona enferma (loco o demente  excluido el pirómano),0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,POINT (234318.56199999992 5849427.5759)
4105.0,2015,Empresa,08,083,08309,129.0,Lomas De Quilleco,764455.0,5848453.0,,,Actividades Recreativas,1.4.3. Uso de fuego en áreas de camping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.16,POINT (233860.12700000033 5848399.2787)
4106.0,2015,Empresa,08,084,08401,139.0,San Juan De Dios,726085.0,5923193.0,,,Incendios Intencionales,2.1.1. Pirómano (insano mental que disfruta del fuego),0.0,1.6,0.0,0.0,0.0,1.6,0.0,3.3,0.0,3.3,0.0,0.0,0.0,4.9,POINT (190829.5318 5920583.946)
4107.0,2015,Empresa,08,083,08303,142.0,Manzanar,728897.0,5892333.0,,,Actividades Recreativas,1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.36,POINT (195580.91970000044 5889946.1585)
4110.0,2015,Empresa,08,084,08403,149.0,El Tollo,706952.0,5996314.0,,,Incendios Naturales,3.1.1. Caída de rayo,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,POINT (167164.358 5992421.4264)
4111.0,2015,Empresa,08,084,08413,154.0,Huacamala,725435.0,5922964.0,,,Incendios Intencionales,2.1.1. Pirómano (insano mental que disfruta del fuego),0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,POINT (190194.83079999965 5920314.4644)
4112.0,2015,Empresa,08,084,08414,157.0,El Membrillo,723240.0,5990751.0,,,Accidentes Eléctricos,1.9.1. Corte de cable eléctrico por caída de rama (excepto por faena forestal),0.0,0.0,0.0,1.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,POINT (183777.1880999999 5987872.6794)
4113.0,2015,Empresa,08,084,08419,159.0,Reserva Dadinco,748807.0,5948126.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,POINT (211955.3803000003 5946900.5102)
4114.0,2015,Empresa,08,084,08403,161.0,San Francisco De Nogueche,702229.0,5988610.0,,,Faenas Forestales,1.1.21. Corte de cable eléctrico producto de faena forestal,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,POINT (162923.13370000012 5984433.186)
4115.0,2015,Empresa,08,084,08413,163.0,Huacamala,725435.0,5922964.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.54,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,POINT (190194.83079999965 5920314.4644)
4116.0,2015,Empresa,08,083,08309,164.0,Lomas De Quilleco,764978.0,5849450.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,POINT (234318.56199999992 5849427.5759)
4118.0,2015,Empresa,08,084,08412,5.0,El Viejo,741472.0,5950826.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.36,POINT (204463.91000000015 5949138.3234)
4119.0,2015,Empresa,08,084,08408,7.0,Santa Rosa,723295.0,5970355.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,POINT (185097.19189999998 5967506.84)
4120.0,2015,Empresa,08,084,08414,9.0,Curimaqui,729155.0,5994391.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,1.6,0.0,0.0,0.0,1.6,POINT (189459.11290000007 5991873.7409)
4121.0,2015,Empresa,08,082,08203,12.0,Paicavi Chico,633047.0,5795846.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,POINT (105983.9656999996 5787427.9416)
4122.0,2015,Empresa,08,082,08203,14.0,Paicavi Chico,634572.0,5793625.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,140.1,0.0,0.0,0.0,140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1,POINT (107651.78509999998 5785306.3111)
4123.0,2015,Empresa,08,082,08203,15.0,Lloncao,632843.0,5804352.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.2,POINT (105231.31830000039 5795917.5449)
4124.0,2015,Empresa,08,084,08416,16.0,La Vinilla,764182.0,5962068.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.2,0.0,0.2,0.36,POINT (226434.12129999977 5961775.814)
4125.0,2015,Empresa,08,084,08420,17.0,Santa Rosa,719131.0,5965521.0,,,Accidentes Eléctricos,1.9.1. Corte de cable eléctrico por caída de rama (excepto por faena forestal),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,23.5,0.0,23.5,43.5,POINT (181239.25930000003 5962420.1483)
4126.0,2015,Empresa,08,082,08203,23.0,Paicavi Chico,637929.0,5797954.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.8,POINT (110727.85749999993 5789850.1836)
4127.0,2015,Empresa,08,084,08408,25.0,Santa Rosa,723328.0,5970166.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.09,POINT (185141.8967000004 5967320.1418)
4128.0,2015,Empresa,08,082,08203,27.0,Paicavi Grande,634705.0,5802324.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.3,POINT (107223.33829999994 5794010.3667)
4130.0,2015,Empresa,08,082,08203,29.0,Lloncao,633456.0,5808125.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,POINT (105600.99220000021 5799728.6293)
4131.0,2015,Empresa,08,084,08416,31.0,El Colombiano,752450.0,5975622.0,,,Faenas Forestales,1.1.19. Chispa  maquinaria en faena forestal (skidder  tractor  vehículo liviano y pesado),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,POINT (213880.92819999997 5974576.5882)
4132.0,2015,Empresa,08,084,08420,33.0,Quilpolemu,710916.0,5969084.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,POINT (172812.62189999968 5965467.7338)
4133.0,2015,Empresa,08,084,08420,38.0,Quilpolemu,707663.0,5968231.0,,,Incendios Naturales,3.1.1. Caída de rayo,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,POINT (169616.3962000003 5964413.3677)
4134.0,2015,Empresa,08,084,08414,39.0,La Quebrada,716570.0,5967482.0,,,Quema De Desechos,1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.4,POINT (178559.47169999965 5964219.3394)
4135.0,2015,Empresa,08,082,08203,43.0,Paicavi Chico,632962.0,5797265.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.02,POINT (105807.39350000024 5788840.906)
4136.0,2015,Empresa,08,084,08419,44.0,Llahuecuy,735030.0,5950912.0,,,Tránsito De Personas  Vehículos O Aeronaves,1.7.1. Uso de fuego por transeúntes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,POINT (198026.5133999996 5948822.2229)
4137.0,2015,Empresa,08,082,08207,6.0,Lincura,649410.0,5754561.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,8.07,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,POINT (125014.47250000015 5747225.2068)
4138.0,2015,Empresa,08,082,08203,7.0,Lautaro P-47,643886.0,5787756.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,11.33,0.0,11.33,0.0,0.0,0.0,0.0,0.0,6.97,6.97,18.3,POINT (117340.62770000007 5780041.9981)
4139.0,2015,Empresa,08,082,08203,8.0,Lleu Lleu P 28,645322.0,5784780.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,121.3,0.0,121.3,24.0,4.9,0.0,28.9,0.0,95.9,95.9,246.1,POINT (118968.30009999964 5777160.5079)
4140.0,2015,Empresa,08,082,08207,9.0,Tranaquepe,639897.0,5769034.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,POINT (114566.49820000026 5761071.4808)
4141.0,2015,Empresa,08,082,08204,10.0,Los Mellizos,659273.0,5777697.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,11.23,0.0,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23,POINT (133368.57629999984 5770985.1579)
4142.0,2015,Empresa,08,082,08207,12.0,Paillaco H 2,637330.0,5763252.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,8.62,0.0,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,POINT (112376.27460000012 5755125.6895)
4143.0,2015,Empresa,08,082,08207,13.0,Paillaco,635619.0,5764628.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,2.95,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,POINT (110576.69319999963 5756389.8638)
4144.0,2015,Empresa,08,082,08205,14.0,Plegarias,645810.0,5846070.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.034,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,POINT (115515.50650000013 5838449.9151)
4145.0,2015,Empresa,08,082,08207,15.0,Santa Maria,635619.0,5764628.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,70.11,0.0,70.11,0.0,1.5,2.8,4.3,0.0,35.56,35.56,109.97,POINT (110576.69319999963 5756389.8638)
4146.0,2015,Empresa,08,082,08204,16.0,Montana Pedregal,654556.0,5786632.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.4,0.6,POINT (128076.79409999959 5779608.5355)
4147.0,2015,Empresa,08,082,08207,17.0,Canihual 3,639459.0,5762382.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,38.76,0.0,38.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,POINT (114560.73419999983 5754394.4788)
4148.0,2015,Empresa,08,082,08207,18.0,Paillaco Torres - El Peumo,635275.0,5758817.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,80.01,0.0,80.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.01,POINT (110610.57969999965 5750559.2288)
4149.0,2015,Empresa,08,082,08207,19.0,Plegarias,645717.0,5845962.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,POINT (115429.45189999975 5838336.0246)
4150.0,2015,Empresa,08,082,08202,20.0,Coilhue,629548.0,5861387.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1.15,1.15,2.0,POINT (98282.07890000008 5852723.708)
4151.0,2015,Empresa,08,082,08207,22.0,Santa Margarita,636265.0,5761044.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,34.2,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,POINT (111455.2993999999 5752849.5432)
4152.0,2015,Empresa,08,082,08207,23.0,Paillaco Hijuela,635714.0,5761044.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,4.6,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,POINT (110904.56230000034 5752813.7229)
4153.0,2015,Empresa,08,082,08205,24.0,Plegaria,646450.0,5846081.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,POINT (116154.49349999987 5838501.8026)
4154.0,2015,Empresa,08,082,08204,27.0,El Peral,660370.0,5782048.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,16.6,0.0,16.6,5.27,0.0,0.0,5.27,0.0,0.0,0.0,21.87,POINT (134183.09389999975 5775403.8767)
4155.0,2015,Empresa,08,082,08204,28.0,El Peral ( Particular ),661058.0,5782366.0,,,Incendios Intencionales,2.1.11. Otros intencionales no clasificados,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,POINT (134849.99260000046 5775766.148)
