"Id_0,N,10,0","Id,N,24,15","Temporada,N,24,15","Ambito,C,7","Codreg,N,24,15","Codprov,N,24,15","Codcom,N,24,15","Numero,N,24,15","Nombre_inc,C,40","Utm_este,N,24,15","Utm_norte,N,24,15","Inicio_c,C,26","Combus_i,C,21","Causa_gene,C,76","Causa_espe,C,140","Pino_0010,N,24,15","Pino_11_17,N,24,15","Pino_18,N,24,15","Eucalipto,N,24,15","Otras_plan,N,24,15","Total_plan,N,24,15","Arbolado,N,24,15","Matorral,N,24,15","Pastizal,N,24,15","Total_veg,N,24,15","Agricola,N,24,15","Desechos,N,24,15","Total_otra,N,24,15","Sup_t_a,N,24,15"
2203,2203.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8201.000000000000000,213012048.000000000000000,PEHUEN,99188.000000000000000,5820778.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.060000000000000,0.000000000000000,0.060000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.060000000000000
2204,2204.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8106.000000000000000,213012049.000000000000000,ROBLE HUACHO,131895.000000000000000,5886242.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011000000000000,0.000000000000000,0.011000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011000000000000
2205,2205.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8102.000000000000000,213012050.000000000000000,PLAYA BLANCA,131801.000000000000000,5887869.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005000000000000
2206,2206.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8201.000000000000000,213012051.000000000000000,PEHUEN,99796.000000000000000,5820742.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000,0.000000000000000,0.040000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000
2207,2207.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8111.000000000000000,213072209.000000000000000,LOS ALTILLOS FBB,148076.000000000000000,5937240.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.034000000000000,0.000000000000000,0.034000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.034000000000000
2208,2208.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8202.000000000000000,213012054.000000000000000,YANE EFA,86880.000000000000000,5856855.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000
2209,2209.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8104.000000000000000,213072214.000000000000000,OL-CASABLANCA,173652.000000000000000,5928356.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018000000000000,0.000000000000000,0.018000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018000000000000
2210,2210.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8207.000000000000000,1181.000000000000000,LA RESERVA,123872.000000000000000,5735150.000000000000000,CAMINO SECUNDARIO,MATORRAL,Quema de desechos,1.8.5. QUEMA ILEGAL PARA LIMPIA DE CAMINOS CANALES CUNETAS EN PREDIOS RUSTICOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000
2211,2211.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8102.000000000000000,1178.000000000000000,YOBILO XIII,131183.000000000000000,5894995.000000000000000,SENDERO,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.500000000000000,5.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.500000000000000
2212,2212.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8106.000000000000000,213012056.000000000000000,SUR PONIENTE,137981.000000000000000,5875313.000000000000000,,,Faenas forestales,1.1.6. QUEMA ILEGAL DE HABILITACION DE TERRENO FORESTAL (QUEMA PARA FORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000
2213,2213.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1179.000000000000000,PELECO II,112861.000000000000000,5799194.000000000000000,CAMINO PRINCIPAL,PASTIZAL,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000
2214,2214.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8106.000000000000000,1180.000000000000000,VEGAS DE PLAYA BLANCA,131798.000000000000000,5888592.000000000000000,SENDERO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000
2215,2215.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8201.000000000000000,213012057.000000000000000,PEHUEN,99319.000000000000000,5820141.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008000000000000,0.000000000000000,0.008000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008000000000000
2216,2216.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1182.000000000000000,HUENTELOLEN IV,112971.000000000000000,5791109.000000000000000,CAMINO SECUNDARIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.350000000000000,0.000000000000000,0.350000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.350000000000000
2217,2217.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8104.000000000000000,213072222.000000000000000,EL COLO BIOBIO,171754.000000000000000,5930502.000000000000000,,,Faenas agricolas y pecuarias,1.2.4. QUEMA ILEGAL CON OTROS FINES AGRICOLAS (QUEMA SANITARIA OTRAS),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.670000000000000,0.000000000000000,0.670000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.670000000000000
2218,2218.000000000000000,2016.000000000000000,CONAF,8.000000000000000,84.000000000000000,8418.000000000000000,1183.000000000000000,EL ALAMO,221606.000000000000000,5926566.000000000000000,FAENAS AGRICOLAS,PASTIZAL,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,1.000000000000000,1.300000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.300000000000000
2220,2220.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8111.000000000000000,213072229.000000000000000,CONUCO,164539.000000000000000,5934781.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.050000000000000,0.050000000000000
2221,2221.000000000000000,2016.000000000000000,CONAF,8.000000000000000,83.000000000000000,8301.000000000000000,1185.000000000000000,LAS VI?AS,224138.000000000000000,5861440.000000000000000,SENDERO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000
2222,2222.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8106.000000000000000,213012070.000000000000000,CHIVILINGO 2,128151.000000000000000,5879944.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.450000000000000,0.000000000000000,0.450000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.450000000000000
2223,2223.000000000000000,2016.000000000000000,CONAF,8.000000000000000,83.000000000000000,8313.000000000000000,1186.000000000000000,LAS NIEVES,179955.000000000000000,5891730.000000000000000,OTROS,PASTIZAL,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.580000000000000,0.600000000000000,1.180000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.200000000000000
2224,2224.000000000000000,2016.000000000000000,CONAF,8.000000000000000,84.000000000000000,8419.000000000000000,1188.000000000000000,LUCUMAVIDA NORTE,199464.000000000000000,5948996.000000000000000,CASA O REFUGIO,PASTIZAL,Faenas agricolas y pecuarias,1.2.5. CHISPAS DE MAQUINARIAS EN FAENAS AGRICOLAS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.050000000000000,2.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.050000000000000
2225,2225.000000000000000,2016.000000000000000,CONAF,8.000000000000000,83.000000000000000,8301.000000000000000,1190.000000000000000,EL DURAZNO,219023.000000000000000,5861178.000000000000000,CAMINO SECUNDARIO,PASTIZAL,Actividades recreativas,1.4.5. NI?OS JUGANDO CON FUEGO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.200000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000
2226,2226.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8111.000000000000000,1191.000000000000000,EL LAUREL,152397.000000000000000,5934266.000000000000000,CAMINO SECUNDARIO,MATORRAL,Incendios de causa desconocida,4.1.1. DESCONOCIDA (SE INVESTIGA PERO NO ES POSIBLE ESTABLECER LA CAUSA ORIGEN),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.800000000000000,0.000000000000000,0.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.800000000000000
2227,2227.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8205.000000000000000,213012072.000000000000000,RESERVA LOS RIOS,115428.000000000000000,5842115.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.700000000000000,0.000000000000000,1.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.700000000000000
2228,2228.000000000000000,2016.000000000000000,CONAF,8.000000000000000,83.000000000000000,8301.000000000000000,1192.000000000000000,DUQUECO XXII,203852.000000000000000,5841544.000000000000000,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.050000000000000,0.080000000000000,0.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.530000000000000
2229,2229.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8111.000000000000000,1193.000000000000000,PARCELA EL CARMEN,156014.000000000000000,5926368.000000000000000,SENDERO,MATORRAL,Faenas forestales,1.1.1. QUEMA LEGAL DE DESECHOS DE COSECHA FORESTAL (QUEMA PARA REFORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.600000000000000,0.000000000000000,0.600000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.600000000000000
2230,2230.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8103.000000000000000,1194.000000000000000,SANTA JUSTINA,142144.000000000000000,5907828.000000000000000,SENDERO,DESECHOS,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.030000000000000,0.080000000000000,0.000000000000000,0.110000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.210000000000000
2231,2231.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8101.000000000000000,213072250.000000000000000,MIRADOR STA. JUSTINA,142346.000000000000000,5907732.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.220000000000000,0.000000000000000,0.220000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.220000000000000
2232,2232.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8206.000000000000000,213012078.000000000000000,RANQUILCO R. B,99389.000000000000000,5806696.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000
2233,2233.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1195.000000000000000,HUICHICURA II,112097.000000000000000,5805652.000000000000000,VIA FERREA,MATORRAL,Faenas forestales,1.1.11. REBROTE DE QUEMA LEGAL EN REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000
2234,2234.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1197.000000000000000,PASO LOS NEGROS,117223.000000000000000,5815174.000000000000000,CASA O REFUGIO,PASTIZAL,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.080000000000000,0.080000000000000,1.900000000000000,0.000000000000000,1.900000000000000,1.980000000000000
2235,2235.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1198.000000000000000,LECANBOLDO III,106742.000000000000000,5807945.000000000000000,CASA O REFUGIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.800000000000000,0.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
2236,2236.000000000000000,2016.000000000000000,CONAF,8.000000000000000,84.000000000000000,8419.000000000000000,1200.000000000000000,LUCUMAVIDA NORTE II,200394.000000000000000,5950562.000000000000000,FAENAS AGRICOLAS,DESECHOS,Faenas agricolas y pecuarias,1.2.2. QUEMA ILEGAL DE DESECHOS AGRICOLAS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.500000000000000,1.000000000000000,4.500000000000000,0.650000000000000,3.000000000000000,3.650000000000000,8.150000000000000
2237,2237.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8110.000000000000000,1199.000000000000000,CERRO LA U XXIII,134477.000000000000000,5922408.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
2238,2238.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1201.000000000000000,POCUNO III,117818.000000000000000,5781304.000000000000000,CAMINO SECUNDARIO,MATORRAL,Faenas agricolas y pecuarias,1.2.2. QUEMA ILEGAL DE DESECHOS AGRICOLAS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000
2239,2239.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,84.000000000000000,8401.000000000000000,213072275.000000000000000,BOYEN 2,225102.000000000000000,5937511.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,1.620000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.620000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.620000000000000
2240,2240.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8104.000000000000000,213072277.000000000000000,MAPUREHUE,167574.000000000000000,5917870.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
2241,2241.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,81.000000000000000,8106.000000000000000,213012082.000000000000000,ROBLE HUACHO,130488.000000000000000,5885142.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045000000000000,0.000000000000000,0.045000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045000000000000
2242,2242.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8205.000000000000000,213012083.000000000000000,RESERVA LOS RIOS,115087.000000000000000,5841758.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000
2243,2243.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8203.000000000000000,862.000000000000000,PULEBU,118505.000000000000000,5805233.000000000000000,,,Faenas agricolas y pecuarias,1.2.1. QUEMA LEGAL DE DESECHOS AGRICOLAS,0.000000000000000,0.000000000000000,0.000000000000000,0.140000000000000,0.000000000000000,0.140000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.140000000000000
2244,2244.000000000000000,2016.000000000000000,CONAF,8.000000000000000,81.000000000000000,8111.000000000000000,1203.000000000000000,CORONEY II,151116.000000000000000,5937213.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.550000000000000,0.000000000000000,0.550000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.550000000000000
2245,2245.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1202.000000000000000,PULEBU II,118397.000000000000000,5805344.000000000000000,CASA O REFUGIO,MATORRAL,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.350000000000000,0.650000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.650000000000000
2246,2246.000000000000000,2016.000000000000000,CONAF,8.000000000000000,84.000000000000000,8406.000000000000000,1204.000000000000000,SANTA ELISA II,217012.000000000000000,5942339.000000000000000,OTROS,DESECHOS,Faenas agricolas y pecuarias,1.2.1. QUEMA LEGAL DE DESECHOS AGRICOLAS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.690000000000000,2.190000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.190000000000000
2247,2247.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8201.000000000000000,213012085.000000000000000,CHICHACO,99154.000000000000000,5844148.000000000000000,,,Faenas forestales,1.1.1. QUEMA LEGAL DE DESECHOS DE COSECHA FORESTAL (QUEMA PARA REFORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.500000000000000,0.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.500000000000000
2248,2248.000000000000000,2016.000000000000000,CONAF,8.000000000000000,83.000000000000000,8301.000000000000000,1205.000000000000000,ESSBIO,199964.000000000000000,5847085.000000000000000,SENDERO,PASTIZAL,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000
2249,2249.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8205.000000000000000,213012086.000000000000000,EL DESCABEZADO 2,116264.000000000000000,5840810.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030000000000000,0.000000000000000,0.030000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030000000000000
2250,2250.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,83.000000000000000,8304.000000000000000,864.000000000000000,BRASIL,179845.000000000000000,5857668.000000000000000,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
2251,2251.000000000000000,2016.000000000000000,EMPRESA,8.000000000000000,82.000000000000000,8205.000000000000000,213012087.000000000000000,RESERVA LOS RIOS,115733.000000000000000,5841321.000000000000000,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.150000000000000,0.000000000000000,0.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.150000000000000
2252,2252.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1206.000000000000000,HUICHICURA III,112136.000000000000000,5805523.000000000000000,CASA O REFUGIO,PLANTACION EUCALIPTUS,Faenas forestales,1.1.11. REBROTE DE QUEMA LEGAL EN REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.000000000000000,0.180000000000000,0.000000000000000,0.180000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.180000000000000
2253,2253.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8201.000000000000000,1207.000000000000000,SANTA ROSA III,90435.000000000000000,5823718.000000000000000,CAMINO SECUNDARIO,PASTIZAL,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000
2254,2254.000000000000000,2016.000000000000000,CONAF,8.000000000000000,82.000000000000000,8203.000000000000000,1208.000000000000000,SANTA ISABEL,112238.000000000000000,5800042.000000000000000,SENDERO,PLANTACION EUCALIPTUS,Faenas agricolas y pecuarias,1.2.7. USO DE FUEGO EN ACTIVIDADES PECUARIAS (MANEJO DE PRADERAS OTRAS),0.000000000000000,0.000000000000000,0.000000000000000,4.460000000000000,0.000000000000000,4.460000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.460000000000000
